name.unique	san	url
Zukertort Opening: Ampel Variation	1. Nf3 d5 2. Rg1	https://lichess.org/5RowxToH
Zukertort Opening: Old Indian Attack	1. Nf3 d5 2. d3	https://lichess.org/BDm1TgAi
Zukertort Opening: Pachman Gambit	1. Nf3 d5 2. e3 c5 3. c4 dxc4 4. b3	https://lichess.org/ihyVkZYg
Zukertort Opening: Regina-Nu Gambit	1. Nf3 d5 2. b3 c5 3. c4 dxc4 4. Nc3	https://lichess.org/T5n0Gkcf
Zukertort Opening: Santasiere's Folly	1. b4 d5 2. Nf3	https://lichess.org/O61PF0Yy
Zukertort Opening: Tennison Gambit	1. e4 d5 2. Nf3	https://lichess.org/WRtSd8Ip
Zukertort Opening: The Potato	1. Nf3 d5 2. a4	https://lichess.org/OdmHfSVx
English Opening: Anglo-Indian Defense, Grünfeld Formation	1. g3 d5 2. Nf3 g6 3. c4 Nf6	https://lichess.org/rWAidopB
Hungarian Opening: Wiedenhagen-Beta Gambit	1. g3 d5 2. Nf3 g5	https://lichess.org/zPRNXspQ
King's Indian Attack 2	1. Nf3 d5 2. g3	https://lichess.org/SnmhbYgs
King's Indian Attack: Double Fianchetto	1. Nf3 d5 2. g3 g6	https://lichess.org/5Ae5Fv2G
King's Indian Attack: Keres Variation 1	1. Nf3 d5 2. g3 Bg4	https://lichess.org/Hw2h9XgC
King's Indian Attack: Keres Variation 2	1. Nf3 d5 2. g3 Bg4 3. Bg2 Nd7	https://lichess.org/RT7YbuI3
King's Indian Attack: Omega-Delta Gambit	1. Nf3 d5 2. g3 e5	https://lichess.org/P1Izr6Go
King's Indian Attack: Pachman System	1. Nf3 d5 2. g3 g6 3. Bg2 Bg7 4. O-O e5 5. d3 Ne7	https://lichess.org/OanQ8Mqd
King's Indian Attack: Sicilian Variation 1	1. Nf3 d5 2. g3 c5	https://lichess.org/ZzQpmIuX
King's Indian Attack: Yugoslav Variation	1. Nf3 Nf6 2. g3 d5 3. Bg2 c6 4. O-O Bg4	https://lichess.org/dZAUbp4E
King's Indian Attack: French Variation	1. Nf3 d5 2. g3 c5 3. Bg2 Nc6	https://lichess.org/nzP01nfw
King's Indian Attack: Sicilian Variation 2	1. e4 e6 2. d3 d5 3. Nd2 Nf6 4. Ngf3 c5 5. g3 Nc6 6. Bg2 Be7 7. O-O O-O 8. Re1	https://lichess.org/aIHqMcdj
King's Indian Attack: Sicilian Variation 3	1. Nf3 d5 2. g3 c5 3. Bg2	https://lichess.org/8hiqJxKt
Zukertort Opening: Grünfeld Reversed	1. Nf3 d5 2. g3 c5 3. Bg2 Nc6 4. d4 e6 5. O-O	https://lichess.org/QSqE8mS9
Réti Opening	1. Nf3 d5 2. c4	https://lichess.org/uGPttFGm
Réti Opening: Advance Variation	1. Nf3 d5 2. c4 d4	https://lichess.org/RYHnsH7W
Réti Opening: Advance Variation, Michel Gambit	1. Nf3 d5 2. c4 d4 3. b4 c5	https://lichess.org/lhyDKPUU
Réti Opening: Penguin Variation	1. Nf3 d5 2. c4 d4 3. Rg1	https://lichess.org/JJK8Aj2c
Réti Opening: Reversed Blumenfeld Gambit	1. Nf3 d5 2. c4 d4 3. e3 c5 4. b4	https://lichess.org/p12kHjKy
Réti Opening: Réti Accepted	1. Nf3 d5 2. c4 dxc4	https://lichess.org/iNbnbPnS
Réti Opening: Réti Gambit, Keres Variation	1. Nf3 d5 2. c4 dxc4 3. e3 Be6	https://lichess.org/0OPqRdWr
Réti Opening: Zilbermints Gambit	1. Nf3 d5 2. c4 b5	https://lichess.org/VqtXKMFK
Dutch Defense: Krause Variation	1. c4 f5 2. Nc3 Nf6 3. Nf3 Nc6 4. d4 d6	https://lichess.org/60sjbvzU
English Opening	1. c4	https://lichess.org/B6T0tkpV
English Opening: Adorjan Defense	1. c4 g6 2. e4 e5	https://lichess.org/yTBhQUdy
English Opening: Anglo-Dutch Defense	1. c4 f5	https://lichess.org/Hcnj2F21
English Opening: Anglo-Dutch Defense, Hickmann Gambit	1. c4 f5 2. e4	https://lichess.org/AOKPuhIH
English Opening: Anglo-Dutch Variation, Chabanon Gambit	1. c4 f5 2. Nf3 d6 3. e4	https://lichess.org/blQaoFVv
English Opening: Anglo-Dutch Variation, Ferenc Gambit	1. c4 f5 2. Nc3 Nf6 3. e4	https://lichess.org/AhhxJftF
English Opening: Anglo-Lithuanian Variation	1. c4 Nc6	https://lichess.org/i73n86jZ
English Opening: Anglo-Scandinavian Defense	1. c4 d5	https://lichess.org/nrzyCUkT
English Opening: Anglo-Scandinavian Defense, Löhn Gambit	1. c4 d5 2. cxd5 e6	https://lichess.org/Hw0VTurT
English Opening: Anglo-Scandinavian Defense, Malvinas Variation	1. c4 d5 2. cxd5 Qxd5 3. Nc3 Qa5	https://lichess.org/B7vVbIFq
English Opening: Anglo-Scandinavian Defense, Schulz Gambit	1. c4 d5 2. cxd5 Nf6	https://lichess.org/7LNoW4iT
English Opening: Great Snake Variation	1. c4 g6	https://lichess.org/8gm1r3Nq
English Opening: Jaenisch Gambit	1. c4 b5	https://lichess.org/m06TBXDo
English Opening: King's English Variation, Botvinnik System, Prickly Pawn Pass System	1. c4 g6 2. Nc3 Bg7 3. g3 Nf6 4. Bg2 O-O 5. e4 d6 6. Nge2 e5 7. O-O c6 8. d3 a6	https://lichess.org/JJqW97pv
English Opening: Myers Variation	1. c4 g5 2. d4 Bg7	https://lichess.org/Daszfare
English Opening: Porcupine Variation	1. c4 f5 2. Nc3 Nf6 3. e4 fxe4 4. g4	https://lichess.org/tbyrH8EL
English Opening: Wade Gambit	1. c4 f5 2. g4	https://lichess.org/5ANqLuJl
English Opening: Zilbermints Gambit	1. c4 g5 2. d4 e5	https://lichess.org/Rzg38R3g
King's Indian Defense: Semi-Classical Variation, Exchange Variation	1. c4 g6 2. Nc3 Bg7 3. e3 Nf6 4. d4 O-O 5. Nf3 d6 6. Be2 Nbd7 7. O-O e5 8. dxe5 dxe5	https://lichess.org/JNVp2Z5U
Modern Defense: Averbakh Variation, Pseudo-Sämisch	1. c4 g6 2. e4 Bg7 3. d4 d6 4. Be3 Nf6 5. f3	https://lichess.org/UjcmsXex
Modern Defense: Neo-Modern Defense	1. c4 g6 2. e4 Bg7 3. d4 e5	https://lichess.org/3aZhTgLH
English Opening: Caro-Kann Defensive System	1. c4 c6	https://lichess.org/9wpPgZiL
Réti Opening: Anglo-Slav Variation, Bled Variation	1. Nf3 d5 2. b3 Nf6 3. Bb2 g6 4. c4 c6	https://lichess.org/srCNnMqm
Réti Opening: Anglo-Slav Variation, Bogoljubov Variation 1	1. Nf3 d5 2. c4 c6 3. b3	https://lichess.org/OI80wjhF
Réti Opening: Anglo-Slav Variation, Bogoljubov Variation 2	1. Nf3 d5 2. c4 c6 3. b3 Bg4	https://lichess.org/eirR5hRM
Réti Opening: Anglo-Slav Variation, Bogoljubov Variation 3	1. Nf3 Nf6 2. c4 c6 3. b3 d5 4. Bb2	https://lichess.org/YnWWJdU4
Réti Opening: Anglo-Slav Variation, Capablanca Variation	1. c4 Nf6 2. Nf3 c6 3. b3 d5 4. Bb2 Bg4	https://lichess.org/TFtVUMVb
Réti Opening: Anglo-Slav Variation, London Defensive System	1. c4 Nf6 2. g3 c6 3. Nf3 d5 4. b3 Bf5	https://lichess.org/bA8DYtSD
Réti Opening: Anglo-Slav Variation, New York System	1. Nf3 Nf6 2. c4 c6 3. b3 d5 4. Bb2 Bf5	https://lichess.org/xco3FqQ5
Réti Opening: Anglo-Slav Variation, Torre System	1. c4 Nf6 2. g3 c6 3. Nf3 d5 4. b3 Bg4	https://lichess.org/7ml36hsX
English Opening: Agincourt Defense 1	1. c4 e6	https://lichess.org/hozycwbV
English Opening: Agincourt Defense 2	1. c4 e6 2. Nf3	https://lichess.org/x0xqgAh6
English Opening: Agincourt Defense 3	1. c4 e6 2. Nf3 d5	https://lichess.org/mwFYDwJJ
English Opening: Agincourt Defense, Bogoljubov Defense	1. Nf3 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Bd6	https://lichess.org/KUzveTKN
English Opening: Agincourt Defense, Catalan Defense 1	1. Nf3 d5 2. c4 e6 3. g3 b6 4. Bg2 Bb7 5. O-O	https://lichess.org/kPkkhBUI
English Opening: Agincourt Defense, Catalan Defense 2	1. Nf3 d5 2. c4 e6 3. g3 c5	https://lichess.org/3IVGYACi
English Opening: Agincourt Defense, Catalan Defense Accepted	1. Nf3 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4	https://lichess.org/2KIKE0fK
English Opening: Agincourt Defense, Catalan Defense, Semi-Slav Defense	1. Nf3 Nf6 2. c4 e6 3. g3 d5 4. Bg2 c6	https://lichess.org/zKT3SKiN
English Opening: Agincourt Defense, Kurajica Defense	1. Nf3 d5 2. c4 e6 3. g3 c6	https://lichess.org/YJLr1hOy
English Opening: Agincourt Defense, Tarrasch Defense	1. Nf3 Nf6 2. c4 e6 3. g3 d5 4. b3 c5 5. Bg2 Nc6 6. O-O Be7	https://lichess.org/PXX6bAYW
English Opening: Agincourt Defense, Wimpy System	1. Nf3 Nf6 2. c4 e6 3. b3 d5 4. Bb2 c5 5. e3	https://lichess.org/w0F7j6Q8
English Opening: Neo-Catalan	1. Nf3 Nf6 2. c4 e6 3. g3 d5	https://lichess.org/qmuKrDTF
English Opening: Neo-Catalan Declined	1. Nf3 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7	https://lichess.org/fj8RMEGj
English Opening: Romanishin Gambit	1. Nf3 Nf6 2. c4 e6 3. g3 a6 4. Bg2 b5	https://lichess.org/1DQxvYZd
Horwitz Defense: Zilbermints Gambit	1. c4 e6 2. d4 e5	https://lichess.org/74iFFood
English Opening: Agincourt Defense, Keres Defense	1. c4 c5 2. Nf3 Nf6 3. Nc3 e6 4. g3 d5 5. cxd5 Nxd5 6. Bg2 Nc6 7. O-O Be7	https://lichess.org/eXyK3s6L
English Opening: Agincourt Defense, Neo-Catalan Declined	1. Nf3 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. O-O	https://lichess.org/AhBT64s6
Réti Opening: Anglo-Slav Variation, Bogoljubov Variation, Stonewall Line	1. Nf3 d5 2. c4 e6 3. g3 Nf6 4. Bg2 Be7 5. O-O O-O 6. b3 c6 7. Bb2	https://lichess.org/MwngHfKR
English Opening: Anglo-Indian Defense	1. c4 Nf6	https://lichess.org/ERwF3b4o
English Opening: Anglo-Indian Defense, Anti-Anti-Grünfeld	1. Nf3 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4	https://lichess.org/5AB2YAVL
English Opening: Anglo-Indian Defense, King's Indian Formation	1. Nf3 Nf6 2. c4 g6	https://lichess.org/r7P4LBk1
English Opening: Anglo-Indian Defense, King's Indian Formation, Double Fianchetto	1. Nf3 Nf6 2. c4 b6 3. g3 Bb7 4. Bg2 g6	https://lichess.org/37rXgUm0
English Opening: Anglo-Indian Defense, King's Knight Variation	1. Nf3 Nf6 2. c4	https://lichess.org/6k0y3dC4
English Opening: Anglo-Indian Defense, Old Indian Formation	1. Nf3 Nf6 2. c4 d6	https://lichess.org/bGph75gY
English Opening: Anglo-Indian Defense, Queen's Indian Formation 1	1. Nf3 Nf6 2. c4 b6	https://lichess.org/9gYYmw5m
English Opening: Anglo-Indian Defense, Queen's Indian Formation 2	1. Nf3 Nf6 2. c4 e6 3. g3 b6 4. Bg2 Bb7	https://lichess.org/3AoJaIfS
English Opening: Anglo-Indian Defense, Romanishin Variation	1. Nf3 Nf6 2. c4 e6 3. g3 a6	https://lichess.org/fkmmeXPK
English Opening: Anglo-Indian Defense, Scandinavian Defense	1. Nf3 Nf6 2. c4 d5	https://lichess.org/OhBtHh0j
English Opening: Anglo-Indian Defense, Scandinavian Defense, Exchange Variation	1. Nf3 Nf6 2. c4 d5 3. cxd5 Nxd5	https://lichess.org/7MBGE1tM
English Opening: Anglo-Indian Defense, Slav Formation	1. Nf3 Nf6 2. c4 g6 3. g3 c6	https://lichess.org/Z0ws3WEG
English Orangutan	1. c4 Nf6 2. b4	https://lichess.org/F32BpT7V
Polish Opening: King's Indian Variation, Sokolsky Attack	1. Nf3 Nf6 2. c4 g6 3. b4 Bg7 4. Bb2 O-O 5. e3 d6 6. d4	https://lichess.org/NWJrdpBp
English Opening: Anglo-Grünfeld Defense	1. c4 Nf6 2. Nc3 d5	https://lichess.org/3CHVHmNC
English Opening: Anglo-Grünfeld Defense, Korchnoi Variation	1. Nf3 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. g3 Bg7 6. Bg2 e5	https://lichess.org/PDtbTOOn
English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation 1	1. c4 Nf6 2. Nc3 d5 3. cxd5 Nxd5 4. Nf3	https://lichess.org/pFOTxxdi
English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation 2	1. c4 Nf6 2. Nc3 d5 3. cxd5 Nxd5 4. g3 g6 5. Bg2 Nb6	https://lichess.org/V5uDdx8g
English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation 3	1. c4 Nf6 2. Nc3 d5 3. cxd5 Nxd5 4. g3 g6 5. Bg2 Nxc3	https://lichess.org/DUnPJbeW
English Opening: Anglo-Indian Defense, Queen's Knight Variation	1. c4 Nf6 2. Nc3	https://lichess.org/VuZ2VsIV
English Opening: Anglo-Indian Defense, Hedgehog System	1. c4 Nf6 2. Nc3 e6	https://lichess.org/2yjq98Q6
English Opening: Anglo-Indian Defense, Nimzo-English	1. Nf3 Nf6 2. c4 e6 3. Nc3 Bb4	https://lichess.org/9vGMnSHL
English Opening: Anglo-Indian Defense, Queen's Indian Formation 3	1. c4 Nf6 2. Nc3 e6 3. Nf3 b6	https://lichess.org/Cm5u0Tqm
English Opening: Anglo-Indian Defense, Queen's Indian Variation	1. c4 Nf6 2. Nc3 e6 3. Nf3 b6 4. e4 Bb7 5. Bd3	https://lichess.org/n2TU4KjT
English Opening: Anglo-Indian Defense, Zvjaginsev-Krasenkow Attack	1. c4 Nf6 2. Nc3 e6 3. Nf3 Bb4 4. g4	https://lichess.org/r8MSoJhS
English Opening: Mikenas-Carls Variation 1	1. c4 Nf6 2. Nc3 e6 3. e4	https://lichess.org/H2cMP2gu
English Opening: Mikenas-Carls Variation 2	1. c4 Nf6 2. Nc3 e6 3. e4 Nc6	https://lichess.org/Sp0TeStk
English Opening: Mikenas-Carls Variation 3	1. c4 Nf6 2. Nc3 e6 3. e4 d5 4. e5	https://lichess.org/k7ujrzpp
English Opening: Anglo-Indian Defense, Flohr-Mikenas-Carls Variation, Nei Gambit	1. c4 Nf6 2. Nc3 e6 3. e4 c5 4. e5 Ng8	https://lichess.org/UCI4L7fp
English Opening: Mikenas-Carls, Sicilian	1. c4 Nf6 2. Nc3 e6 3. e4 c5	https://lichess.org/4HPlS4cp
English Opening: Drill Variation	1. c4 e5 2. g3 h5	https://lichess.org/ZLjESTF4
English Opening: King's English Variation 1	1. c4 e5	https://lichess.org/PwzAVsxI
English Opening: King's English Variation, Kahiko-Hula Gambit	1. c4 e5 2. e3 Nf6 3. f4 exf4 4. Nf3	https://lichess.org/rWlquPBO
English Opening: King's English Variation, Nimzowitsch Variation	1. c4 e5 2. Nf3	https://lichess.org/rX5cirLJ
English Opening: King's English Variation, Nimzowitsch-Flohr Variation	1. c4 e5 2. Nf3 e4	https://lichess.org/aukxGBIZ
English Opening: King's English Variation 2	1. c4 e5 2. Nc3 d6 3. Nf3	https://lichess.org/ApLreCHH
English Opening: King's English Variation, Keres Defense	1. c4 e5 2. Nc3 d6 3. g3 c6	https://lichess.org/KekTCOrW
English Opening: King's English Variation, Kramnik-Shirov Counterattack	1. c4 e5 2. Nc3 Bb4	https://lichess.org/lMILfPnI
English Opening: King's English Variation, Reversed Sicilian	1. c4 e5 2. Nc3	https://lichess.org/HeHh6jNW
English Opening: King's English Variation, Smyslov Defense	1. c4 e5 2. Nc3 d6 3. Nf3 Bg4	https://lichess.org/NoQYWJBn
English Opening: King's English Variation, Troger Defense	1. c4 e5 2. Nc3 Nc6 3. g3 d6 4. Bg2 Be6	https://lichess.org/YFDpgnmK
English Opening: Carls-Bremen System	1. c4 e5 2. Nc3 Nf6 3. g3	https://lichess.org/raXoEwCs
English Opening: King's English Variation, Bellon Gambit	1. c4 e5 2. Nc3 Nf6 3. Nf3 e4 4. Ng5 b5	https://lichess.org/LohFE4aS
English Opening: King's English Variation, Two Knights Variation	1. c4 e5 2. Nc3 Nf6	https://lichess.org/6re5hxHn
English Opening: King's English Variation, Two Knights Variation, Reversed Dragon	1. c4 e5 2. Nc3 Nf6 3. g3 d5	https://lichess.org/3POkzR9Z
English Opening: King's English Variation, Two Knights Variation, Smyslov System	1. c4 e5 2. Nc3 Nf6 3. g3 Bb4	https://lichess.org/IYbar32Y
English Opening: King's English, Erbenheimer Gambit	1. c4 e5 2. Nc3 Nf6 3. Nf3 e4 4. Ng5 Ng4	https://lichess.org/LAqf5CS8
English Opening: King's English, Mazedonisch	1. c4 e5 2. Nc3 Nf6 3. f4	https://lichess.org/h1Wp1bk6
English Opening: King's English Variation, Two Knights Variation, Keres Variation	1. c4 e5 2. Nc3 Nf6 3. g3 c6	https://lichess.org/ZaWKDlld
English Opening: King's English Variation, Two Knights Variation, Fianchetto Line	1. c4 e5 2. Nc3 Nf6 3. g3 g6	https://lichess.org/OPNLM5ir
English Opening: Closed, Taimanov Variation 1	1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Rb1 Nh6 5. Bg2 Bg7	https://lichess.org/9PLBweBe
English Opening: Closed, Taimanov Variation 2	1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. e3 d6 6. Nge2 Nh6	https://lichess.org/MlzlFKta
English Opening: King's English Variation, Bremen-Hort Variation	1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. e3 d6 6. Nge2 Be6	https://lichess.org/AkWwHBgX
English Opening: King's English Variation, Closed System	1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3	https://lichess.org/KvM3fVnN
English Opening: King's English Variation, Hungarian Attack	1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. Rb1	https://lichess.org/IRXA5NZt
English Opening: King's English Variation, Reversed Closed Sicilian	1. c4 e5 2. Nc3 Nc6	https://lichess.org/NjcTCNoL
English Opening: King's English Variation, Taimanov Variation	1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7	https://lichess.org/WtyAESeK
English Opening: King's English Variation, Botvinnik System	1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. e4	https://lichess.org/prhDGxiZ
English Opening: King's English Variation, Closed System, Full Symmetry	1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6	https://lichess.org/yvB0XA7F
English Opening: King's English Variation, Three Knights System	1. c4 e5 2. Nc3 Nc6 3. Nf3	https://lichess.org/ZB4B0GGx
English Opening: Four Knights System, Nimzowitsch Variation	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e4	https://lichess.org/LmSIijHW
English Opening: King's English Variation, Four Knights Variation 1	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6	https://lichess.org/q7a1sVCv
English Opening: King's English Variation, Four Knights Variation 2	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. d4 exd4 5. Nxd4 Bb4 6. Bg5 h6 7. Bh4 Bxc3+ 8. bxc3 Ne5	https://lichess.org/MVu9fAhB
English Opening: King's English Variation, Four Knights Variation, Bradley Beach Variation	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. d4 e4	https://lichess.org/t7FXI4dM
English Opening: King's English Variation, Four Knights Variation, Flexible Line	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. d3	https://lichess.org/TKmvYcZo
English Opening: King's English Variation, Four Knights Variation, Korchnoi Line	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. a3	https://lichess.org/21UAKW8b
English Opening: King's English Variation, Four Knights Variation, Quiet Line 1	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e3	https://lichess.org/6mz2ImUN
English Opening: King's English Variation, Four Knights Variation, Quiet Line 2	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e3 Bb4 5. Qc2 Bxc3	https://lichess.org/DQrdYOI7
English Opening: King's English Variation, Four Knights Variation, Quiet Line 3	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e3 Bb4 5. Qc2 O-O 6. Nd5 Re8 7. Qf5	https://lichess.org/uDM5mJzO
English Opening: King's English Variation, Four Knights Variation, Fianchetto Line	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3	https://lichess.org/16D643Uu
English Opening: Symmetrical Variation	1. c4 c5	https://lichess.org/b6GEcWj4
English Opening: Symmetrical Variation, Hedgehog Defense	1. Nf3 Nf6 2. c4 c5 3. Nc3 e6 4. g3 b6 5. Bg2 Bb7 6. O-O Be7	https://lichess.org/IfPSzMQv
English Opening: Symmetrical Variation, Napolitano Gambit	1. c4 c5 2. Nf3 Nf6 3. b4	https://lichess.org/wv74dMaD
English Opening: Symmetrical, Hedgehog, Flexible Formation	1. Nf3 c5 2. c4 Nf6 3. Nc3 e6 4. g3 b6 5. Bg2 Bb7 6. O-O Be7 7. d4 cxd4 8. Qxd4 d6 9. Rd1 a6 10. b3 Nbd7	https://lichess.org/8JQUkcX7
English Opening: Wing Gambit	1. c4 c5 2. b4	https://lichess.org/jIhyV8QS
English Opening: Symmetrical Variation, Anti-Benoni Variation	1. d4 Nf6 2. c4 c5 3. Nf3	https://lichess.org/ByyoWoda
English Opening: Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense 1	1. d4 Nf6 2. c4 c5 3. Nf3 cxd4 4. Nxd4 e6	https://lichess.org/xBlJ352A
English Opening: Symmetrical Variation, Anti-Benoni Variation, Geller Variation	1. Nf3 Nf6 2. c4 c5 3. Nc3 Nc6 4. d4 cxd4 5. Nxd4 e6 6. g3 Qb6	https://lichess.org/OW7Y3W9T
English Opening: Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense 2	1. Nf3 Nf6 2. c4 c5 3. Nc3 Nc6 4. d4 cxd4 5. Nxd4 e6	https://lichess.org/EjVMlBro
English Opening: Symmetrical Variation, Fianchetto Variation 1	1. c4 Nf6 2. Nc3 c5 3. g3	https://lichess.org/ppe76hVT
English Opening: Symmetrical Variation, Normal Variation	1. c4 c5 2. Nc3	https://lichess.org/9pG80JQW
English Opening: Symmetrical Variation, Rubinstein Variation	1. c4 Nf6 2. Nc3 c5 3. g3 d5 4. cxd5 Nxd5 5. Bg2 Nc7	https://lichess.org/loS2znK6
English Opening: Symmetrical Variation, Three Knights Variation	1. Nf3 Nf6 2. c4 c5 3. Nc3 d5 4. cxd5 Nxd5	https://lichess.org/vbg0gLgG
English Opening: Symmetrical Variation, Four Knights Variation	1. Nf3 Nf6 2. c4 c5 3. Nc3 Nc6	https://lichess.org/69dFkgqx
English Opening: Symmetrical Variation, Two Knights Variation	1. c4 c5 2. Nc3 Nc6	https://lichess.org/A67YzMEy
English Opening: Symmetrical Variation, Botvinnik System	1. e4 c5 2. c4 Nc6 3. Nc3 g6 4. g3 Bg7 5. Bg2	https://lichess.org/UCmy2D49
English Opening: Symmetrical Variation, Botvinnik System Reversed 1	1. c4 c5 2. Nc3 g6 3. g3 Bg7 4. Bg2 Nc6 5. e3 e5	https://lichess.org/vsIf6DLL
English Opening: Symmetrical Variation, Fianchetto Variation 2	1. c4 c5 2. Nc3 Nc6 3. g3	https://lichess.org/hhTusROm
English Opening: Symmetrical Variation, Symmetrical Variation	1. c4 c5 2. g3 g6 3. Bg2 Bg7 4. Nc3 Nc6	https://lichess.org/gtRYbQ63
English Opening: Symmetrical Variation, Botvinnik System Reversed 2	1. Nf3 c5 2. c4 Nc6 3. Nc3 e5 4. g3 g6 5. Bg2 Bg7	https://lichess.org/1G5uGvuc
English Opening: Symmetrical Variation, Two Knights Line	1. c4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. Nf3	https://lichess.org/hCvAVjZh
English Opening: Symmetrical Variation, Double Fianchetto	1. c4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. Nf3 Nf6 6. O-O O-O 7. b3	https://lichess.org/kqJ1SbNy
English Opening: Symmetrical Variation, Duchamp Variation	1. Nf3 Nf6 2. g3 g6 3. Bg2 Bg7 4. O-O O-O 5. c4 c5 6. Nc3 Nc6 7. d3	https://lichess.org/2kDXIbQR
English Opening: Symmetrical Variation, Full Symmetry Line	1. Nf3 Nf6 2. c4 c5 3. Nc3 Nc6 4. g3 g6 5. Bg2 Bg7	https://lichess.org/WhJfg8e6
English Opening: Symmetrical Variation, Mecking Variation	1. Nf3 Nf6 2. c4 c5 3. Nc3 Nc6 4. g3 g6 5. Bg2 Bg7 6. O-O O-O 7. d4	https://lichess.org/NpSMXTKA
Australian Defense	1. d4 Na6	https://lichess.org/YjwQ63Yy
Benoni Defense: Franco-Sicilian Hybrid	1. d4 e6 2. c4 c5 3. d5 exd5 4. cxd5 d6 5. Nc3 g6 6. e4 Bg7 7. Nf3 Ne7	https://lichess.org/xazZ1Mi4
Borg Defense: Borg Gambit 1	1. d4 g5	https://lichess.org/Tfl9iPYy
Colle System: Pterodactyl Variation	1. d4 g6 2. Nf3 Bg7 3. e3 c5 4. Bd3 Qa5+	https://lichess.org/vzcH67Bt
Colle System: Siroccopteryx Variation	1. d4 g6 2. Nf3 Bg7 3. e3 c5 4. Bd3 cxd4 5. Nxd4 Qa5+	https://lichess.org/64Gx2XHi
Dutch Defense: Senechaud Gambit	1. d4 e6 2. Bf4 f5 3. g4	https://lichess.org/7ZeVYgnP
Dutch Defense: Stonewall Variation, Modern Variation	1. d4 e6 2. Nf3 f5 3. g3 Nf6 4. Bg2 d5 5. O-O Bd6 6. c4 c6	https://lichess.org/10kAt08f
English Defense 1	1. d4 b6	https://lichess.org/GwVlV5DV
English Defense 2	1. d4 e6 2. c4 b6	https://lichess.org/n9O4ZZnF
English Defense: Blumenfeld-Hiva Gambit	1. d4 b6 2. c4 c5 3. d5 e6 4. e4 b5 5. cxb5 f5	https://lichess.org/2uSISQ5p
English Defense: Eastbourne Gambit	1. d4 b6 2. c4 Bb7 3. Nc3 e5	https://lichess.org/ENjmwtML
English Defense: Hartlaub Gambit Accepted	1. c4 e6 2. d4 b6 3. Nc3 Bb7 4. e4 f5 5. exf5 Nf6	https://lichess.org/nOLnfClY
English Defense: Hartlaub Gambit Declined	1. c4 e6 2. d4 b6 3. Nc3 Bb7 4. e4 f5 5. d5	https://lichess.org/WVQbMG45
English Defense: Perrin Variation	1. d4 e6 2. c4 b6 3. e4 Bb7 4. Bd3 Nc6	https://lichess.org/ZwNxZKC4
English Defense: Poli Gambit	1. d4 e6 2. c4 b6 3. e4 Bb7 4. f3 f5 5. exf5 Nh6	https://lichess.org/gzGdxCcf
Englund Gambit	1. d4 e5	https://lichess.org/qx6xIMNZ
Englund Gambit Complex Declined	1. d4 e5 2. d5	https://lichess.org/ql6RVAUC
Englund Gambit Complex Declined: Diemer Counterattack	1. d4 e5 2. d5 Bc5 3. e4 Qh4	https://lichess.org/YhDbwJWI
Englund Gambit Complex: Englund Gambit	1. d4 e5 2. dxe5 Nc6 3. Nf3 Qe7	https://lichess.org/HBP5xqhF
Englund Gambit Complex: Felbecker Gambit	1. d4 e5 2. dxe5 Nc6 3. Nf3 Bc5	https://lichess.org/H3Av82Qw
Englund Gambit Complex: Hartlaub-Charlick Gambit	1. d4 e5 2. dxe5 d6	https://lichess.org/JYxc7Nbf
